"X","2-aminoadipate","3-phosphoglycerate","alpha-glycerophosphate","4-pyridoxate","aconitate","adenine","adipate","alpha-ketoglutarate","AMP","citrate","isocitrate","CMP","cystathionine","cytidine","dCMP","DHAP/glyceraldehyde 3P","erythrose-4-phosphate","F1P/F6P/G1P/G6P","hexoses (HILIC neg)","fumarate/maleate/alpha-ketoisovalerate","glucuronate","glutathione oxidized","glutathione reduced","GMP","guanosine","hippurate","hypoxanthine","inosine","kynurenine","lactate","lactose","malate","NAD","NADP","oxalate","pantothenate","PEP","ribose-5-P/ribulose5-P","sorbitol","succinate/methylmalonate","sucrose","thymine","UMP","UDP-galactose/UDP-glucose","uracil","urate","uridine","xanthine","taurocholate","glycodeoxycholate/glycochenodeoxycholate","taurodeoxycholate/taurochenodeoxycholate","phosphocreatine","3-methyladipate/pimelate","6-phosphogluconate","alpha-hydroxybutyrate","2-hydroxyglutarate","inositol","malondialdehyde","glycine","alanine","serine","threonine","methionine","aspartate","glutamate","asparagine","glutamine","histidine","arginine","lysine","valine","leucine","isoleucine","phenylalanine","tyrosine","tryptophan","proline","cis/trans-hydroxyproline","ornithine","citrulline","taurine","5-HIAA","serotonin","GABA","acetylglycine","dimethylglycine","homocysteine","SDMA/ADMA","NMMA","allantoin","anthranilic acid","kynurenic acid","5-adenosylhomocysteine","carnosine","N-carbamoyl-beta-alanine","thiamine","niacinamide","betaine","choline","alpha-glycerophosphocholine","acetylcholine","creatine","creatinine","thyroxine","trimethylamine-N-oxide","hexoses (HILIC pos)","adenosine","thymidine","xanthosine","2-deoxyadenosine","2-deoxycytidine","cAMP","cotinine","pipecolic acid","pyroglutamic acid","1-methylnicotinamide","butyrobetaine","putrescine","methionine sulfoxide","carnitine","acetylcarnitine","propionylcarnitine","malonylcarnitine","butyrylcarnitine/isobutyrylcarnitine","valerylcarnitine/isovalerylcarnitine/2-methylbutyroylcarnitine","hexanoylcarnitine","heptanoylcarnitine","lauroylcarnitine","myristoylcarnitine","palmitoylcarnitine","stearoylcarnitine","oleylcarnitine","arachidonyl_carnitine","sarcosine","beta-alanine","anserine","C14:0 LPC","C16:1 LPC","C16:0 LPC","C18:2 LPC","C18:1 LPC","C18:0 LPC","C20:4 LPC","C20:3 LPC","C22:6 LPC","C16:0 LPE","C18:1 LPE","C18:0 LPE","C20:4 LPE","C22:6 LPE","C32:2 PC","C32:1 PC","C32:0 PC","C34:4 PC","C34:3 PC","C34:2 PC","C34:1 PC","C36:4 PC-A","C36:4 PC-B","C36:3 PC","C36:2 PC","C36:1 PC","C38:6 PC","C38:5 PC","C38:4 PC","C38:2 PC","C40:6 PC","C14:0 SM","C16:1 SM","C16:0 SM","C18:2 SM","C18:1 SM","C18:0 SM","C22:1 SM","C22:0 SM","C24:1 SM","C24:0 SM","C34:2 DAG","C34:1 DAG","C36:2 DAG","C36:1 DAG","C14:0 CE","C16:1 CE","C16:0 CE","C18:3 CE","C18:2 CE","C18:1 CE","C18:0 CE","C20:5 CE","C20:4 CE","C20:3 CE","C22:6 CE","C46:2 TAG","C46:1 TAG","C46:0 TAG","C48:3 TAG","C48:2 TAG","C48:1 TAG","C48:0 TAG","C50:3 TAG","C50:2 TAG","C50:1 TAG","C50:0 TAG","C52:5 TAG","C52:4 TAG","C52:3 TAG","C52:2 TAG","C52:1 TAG","C54:7 TAG","C54:6 TAG","C54:5 TAG","C54:4 TAG","C54:3 TAG","C54:2 TAG","C54:1 TAG","C56:8 TAG","C56:7 TAG","C56:6 TAG","C56:5 TAG","C56:4 TAG","C56:3 TAG","C56:2 TAG","C58:8 TAG","C58:7 TAG","C58:6 TAG"
"ACH-000012",6.0081836,6.050097,5.2728473,5.91145,5.622797,5.8557372,5.7926294,5.8674618,5.607954,5.5532292,5.7094548,5.6911288,5.2261168,5.1803546,5.6475536,6.2782138,5.8142603,5.9332371,5.9555014,6.0389323,5.8935694,6.1221893,5.7418267,5.6291247,5.7106005,6.1127945,5.8735788,5.8003094,5.6374035,5.926794,5.7076743,5.9838949,5.8699479,5.3079359,5.878235,5.5891392,6.2069182,5.95014,5.9246506,5.8670406,5.985751,5.9604883,5.6795967,5.7537587,6.0100925,6.0242527,5.8936402,5.9837112,6.156087,5.9134805,6.30224,6.2357285,6.1105824,6.2393631,5.6766887,5.5860927,6.0687898,5.9865769,5.8344299,6.0272619,6.1559816,5.8551008,5.9434071,5.9347814,5.7828922,6.0801526,5.8626263,5.8003938,5.9778793,5.9347652,5.8897371,5.9118637,5.9324011,5.928354,5.9266643,5.8211233,5.80315,6.0211039,6.4007842,5.7655809,5.9066721,5.6100725,6.170687,6.083081,5.5891352,5.9515522,5.8269222,5.9047926,5.8804566,5.9660654,6.4647163,6.0974239,5.8296881,5.9346808,6.2922576,5.9163298,6.0154652,5.8154008,5.9612231,5.480844,6.446968,5.8295405,5.9202526,6.0360321,5.9611095,5.8897279,5.8592899,5.3524966,5.9866114,5.343915,5.3116749,5.9909277,5.1397363,5.2401581,6.0407366,6.9244982,5.8812923,6.1146224,5.9261326,5.9835331,5.7103779,5.9507269,6.0813708,5.9590777,6.1431903,5.8895181,6.0384332,5.8635434,5.7380347,5.4238414,5.5968827,5.6404588,5.7026631,6.0140467,5.8658267,6.0853434,5.6079015,5.5724009,5.4858681,5.5707716,5.3762152,5.6031492,5.3239912,5.4300976,5.66273,5.775382,5.7864166,5.3384347,5.6564065,5.2716893,5.7409658,5.8309137,6.0190942,5.57086,5.3668707,5.6271549,5.8065455,5.6465776,5.344985,5.4416296,5.6334218,5.8617264,5.4422111,5.2935695,5.4885926,5.9044644,5.7380723,5.8929529,5.7181082,6.0169905,5.5834186,5.8402561,5.9070378,5.4939211,5.6069181,5.9566834,6.043535,6.2141582,5.333733,5.2442618,5.4626573,5.6944495,5.5645727,5.584254,5.7987676,5.5219115,5.5464486,5.7896965,5.6593062,5.5528995,5.6109708,5.5949156,5.8839763,6.0182074,5.8773322,5.902416,6.0844925,6.110761,5.9355368,6.1191613,6.1738782,6.1157464,6.2324073,6.0163872,5.8401194,6.0413542,6.1496217,6.3127608,6.0745144,5.9669919,6.1192453,6.017822,5.9876248,6.357691,6.4249382,5.6655427,5.9973949,5.9489581,5.8912328,6.0088922,5.9871589,6.3342546,5.9428307,5.94548,5.6011515
"ACH-000015",6.0635657,5.8727488,5.8101415,5.3918828,5.9192301,5.7827234,5.5267713,6.0203499,6.0583995,5.8115307,5.9099409,6.5008967,5.7883798,5.311551,6.2146428,5.5165567,6.0927065,6.2316128,6.1347804,5.8390015,5.7405595,5.9665173,5.8589819,6.7275424,5.5534126,5.7840984,5.2818997,5.4283176,6.395216,5.5437809,5.7334195,5.8703171,5.7752423,5.7079879,5.6065557,6.0453283,6.1244296,5.8796143,5.7558357,5.7353035,6.1522996,5.7863404,6.1471153,5.8274786,5.4906824,6.0654742,5.8151075,5.8799365,5.6800119,5.7913337,5.7015709,6.6927688,5.7243251,5.4969387,5.7131647,5.5370199,6.4017566,5.6173865,5.8368169,5.6026489,5.7031187,6.0140446,5.64793,5.9583832,5.7919275,5.3709484,6.4600813,5.6902615,5.5876756,6.0431284,6.1129542,5.6677813,5.6317405,5.9885809,5.9229298,5.867939,5.8839763,4.7412452,5.5997985,5.7806438,6.0730357,5.5291295,6.1476492,6.7323023,5.4892425,5.8483776,6.0272835,5.6871391,5.8439851,5.7683103,5.6435108,5.6371281,5.2999941,5.7815641,6.6494229,5.901596,6.1601542,5.9916655,5.9601425,6.6403517,6.8233653,6.2103752,6.0244116,5.7692678,4.5967842,5.9925498,5.2973075,6.3617817,5.7200825,5.8821019,5.9670989,5.5962528,6.4107124,6.7860076,6.0810824,4.5603296,6.2842376,5.9976211,5.4288191,6.3695713,5.9200062,6.3624872,5.9586482,5.7124628,5.7704324,6.0464779,5.6203354,5.6989312,5.6111203,5.4684151,5.3827498,5.4561133,5.6032121,5.8751759,6.1649391,5.7599035,5.7208639,6.4050327,6.3780017,7.2399663,6.230217,6.4012006,6.3082981,6.2969045,5.8782717,5.6828378,5.893373,5.6194482,5.7703596,6.2713534,5.8313184,5.631254,6.0314501,6.1387526,6.0742304,5.8640034,5.7667572,6.483335,6.2191582,6.0618379,5.6838955,5.5280551,6.1265312,6.2245674,5.9700169,5.5411485,5.9488085,5.6498079,5.6986618,5.5945934,5.9386531,5.8051237,5.6708989,5.9898017,5.6132955,5.4341342,5.4071797,6.2055347,6.2475186,6.2986449,5.9910283,5.7417904,5.5019517,5.6727188,5.9260684,5.6868774,5.7827511,6.0080892,5.7170363,5.7857412,5.9687046,5.3717173,6.1664946,5.8879516,5.1624883,6.4324761,6.11588,5.935023,5.9250623,6.2260789,6.0899618,6.0622261,6.0207957,6.5813999,6.5704131,6.3096255,6.2452237,6.2175191,6.0426092,6.3774779,6.7269688,6.5923473,6.1561718,6.0596003,5.9245586,5.7702023,6.3223929,6.4009644,6.6147551,6.3314039,6.0352711,5.6937805,6.4653142,6.2902217,6.359597
"ACH-000021",5.7197531,5.6562493,5.1886651,5.4437025,5.5419159,5.8148784,5.8965068,5.7090447,5.7982594,5.6532382,5.6548632,5.9210404,5.6510922,5.2494671,6.1665875,5.6238805,5.9234726,5.9371946,6.0604112,5.9339162,5.8127871,5.9893954,5.5858302,5.7607602,5.4841461,5.8242686,6.1766078,5.7434556,5.6184112,5.6718493,6.2324493,5.9217234,5.6120992,5.7701068,5.8771031,5.1873066,5.5026755,5.8215864,5.820776,5.9073786,5.9776726,6.1417708,5.7379164,5.990065,5.9748717,5.9655413,5.4572041,6.055061,6.4935904,5.6605705,6.0148382,5.7066702,5.9618237,5.7334862,5.9837777,5.495329,5.8745775,5.7552003,6.020389,5.5969126,5.9362988,5.78193,5.9497377,6.2377141,6.013466,6.3088724,5.9546329,5.9503129,6.231297,5.929504,5.7799852,5.9606887,5.9644657,5.8839763,5.9265771,6.0107841,5.8531312,6.1911529,6.3642697,6.0650558,5.2641828,5.5882611,5.2988712,5.8911093,6.0227053,5.896896,5.5810228,5.8791563,5.8197102,5.9149562,5.809834,6.0960827,5.6549834,5.931651,5.6666352,5.8451699,5.9693835,5.9690717,6.0091842,5.7949969,4.8378554,6.0309845,5.8453063,5.9171982,5.9842122,5.875233,4.8841014,5.8438107,5.8955996,5.9880576,5.4392758,5.5919835,5.3702891,6.1028274,6.0322102,7.3867366,5.9178248,5.4508187,6.1069817,6.1056067,5.8102517,6.4013597,6.1134418,5.681082,6.1662893,5.8415414,5.9149814,5.5553073,5.7298346,5.7643385,5.7646504,5.7550109,5.8671,5.6894659,5.3842989,5.9909418,5.8870607,6.0193668,6.0926104,5.8931208,5.8845324,6.0637402,5.9015732,6.0108719,5.9501409,5.9104637,5.7477173,5.8155091,5.9146287,5.880972,6.0648633,6.1159329,5.9473524,6.1292607,5.9386963,5.9689877,5.9971101,5.5753024,6.1770008,5.8888128,5.9326644,5.8955059,6.1577459,6.1173988,6.062873,6.0264962,6.0833132,6.06358,6.0786948,5.9588562,6.0716093,5.9005191,5.4066068,6.0831356,5.9047688,5.803725,5.574988,5.39922,6.3988482,6.1744521,6.0382561,6.2930834,6.0934912,5.9181867,6.1517961,6.1176079,6.0858554,5.8823575,6.0425571,6.0405932,6.3587897,6.1732273,5.7146735,5.6710076,5.869784,5.4046126,5.783875,5.6835168,5.1984298,5.8330013,5.8240566,5.5833762,5.2484959,5.740785,5.6891768,5.8140596,5.7415049,5.6148763,5.5771654,5.5736567,5.7426711,5.771318,5.7586228,5.5815419,5.3323184,5.785741,5.712371,5.7070244,5.525575,6.002862,5.7180819,5.4575186,5.7334195,5.7659304,5.5885292
"ACH-000030",6.0108688,6.2557835,5.4059996,5.7829886,5.8303654,5.8515456,5.9488317,5.830329,5.6735992,5.9324346,5.8300976,5.7379222,5.2904353,5.8031106,5.4690677,6.4138843,6.0415954,5.987244,5.8519681,6.0513171,5.490232,6.3690544,6.208194,5.7554115,5.7396731,5.867766,6.4799457,5.7941648,5.9067931,6.0962744,6.0367447,6.0690562,5.9179265,6.7265027,5.7232414,5.8112476,6.0344362,6.4446032,6.0169175,5.869062,6.2311805,5.6067913,5.8008697,6.0391639,5.6965687,5.9505809,5.8653915,5.8762648,5.8692055,5.8263444,6.1085072,5.7648872,5.7895934,5.632972,5.8696639,5.7284083,5.6514682,5.9289405,5.7262632,6.104105,6.1337923,5.8621676,6.1223295,6.3263579,5.8165826,6.1695694,5.5971247,5.8454942,6.0200898,5.8952974,5.9040789,6.0614809,6.0756406,6.0759565,6.1961454,6.1249185,5.8407432,6.0368983,5.7535389,5.9707769,6.0641773,5.7703919,5.5920763,5.9243991,5.8642896,6.0514297,6.3449393,5.8839763,5.9526358,5.9473222,6.3439006,6.2767918,5.3980509,6.0046481,6.7734172,6.125236,6.2318077,5.9373464,5.060734,6.6150885,6.4195983,6.105662,6.0416271,5.9789971,5.7198551,5.7904472,6.161839,5.8639039,6.103624,6.2923051,5.2588358,5.7487496,5.7118979,6.2145244,6.0048534,4.9623542,5.8811947,6.3715321,6.1731825,5.8101641,5.8817666,5.8703894,5.9058963,6.0834992,5.9815088,5.908054,5.7905421,5.8771133,5.8069525,5.7731916,5.7360855,5.6740816,5.6553783,5.9863857,6.0926172,5.9708817,5.7054783,5.9862206,6.2186111,6.1763355,6.0061094,6.2948462,6.2664917,6.1974513,6.2018901,6.0413505,5.9709254,6.5334153,5.8770536,6.2745487,5.9720917,5.745817,5.8931736,5.5969267,5.6353595,5.5961567,5.7659758,5.7411757,5.854188,5.7810719,5.5329297,5.8743434,5.874495,5.8386127,5.7823341,5.6014215,5.9278895,5.7996542,5.927296,5.7736926,5.9120532,5.949647,6.0681157,5.941017,5.8450616,5.9077321,6.0342648,5.235409,5.6511949,5.2434025,5.8104303,6.2903529,6.3020551,6.3501555,6.4944723,6.5505718,6.1414864,6.3479863,6.3624841,6.5280383,6.4897589,6.2857985,5.8922426,5.7748234,6.2331944,5.9172756,5.4973859,5.6623558,6.0997619,5.1792746,5.3580632,5.6853509,6.2598766,5.4469928,5.2654874,5.1109287,5.1233552,5.8626198,5.632744,5.5503978,5.5614015,5.0783104,4.9633024,5.2402426,6.0769526,6.0276979,5.404048,5.2465973,5.5724389,5.2069369,4.9844022,5.5055853,5.0566231,4.921357,5.1241667
"ACH-000035",5.8758663,6.1494827,5.2881952,5.7046062,5.7145581,5.9524252,5.8619098,6.2673846,5.943682,5.8120419,5.7836357,5.9987913,5.4808766,5.917809,5.881034,6.091284,6.1069679,5.9943467,5.9013939,6.1480029,6.2140931,5.6651733,5.8915259,5.8389302,5.4632845,5.611732,5.418732,5.9957883,5.8241908,5.8490019,6.1118528,6.1398839,5.7612316,5.8312265,5.8366756,5.81033,5.9003908,6.8441394,5.9273914,5.744566,6.2469643,5.7643801,5.9060592,6.1215008,5.8157816,6.2387649,5.9366993,5.929748,5.8033065,5.8672905,6.0666746,5.9789032,5.8548983,6.1520898,5.9357761,6.2173452,5.8542282,5.8445696,5.7526525,5.802823,6.0288404,5.7758891,5.7734945,5.9579416,5.8850561,5.8781558,5.9704004,5.495832,5.7604926,5.7999637,5.9473978,5.7785625,5.7739959,5.8422684,5.8549021,5.9237272,5.6159959,5.6926902,5.6749331,5.5189031,5.7925005,5.7216181,6.0715259,5.7787206,5.9031906,5.669753,5.9121153,5.5030859,5.5150948,5.7345573,6.4374194,5.6279191,5.5945189,5.7881754,5.8997354,5.9289763,5.8823688,5.7023118,5.9015597,5.6196512,6.3761338,5.6363456,5.7164912,5.9920093,5.9726859,5.9073949,6.0703191,5.5097778,5.96544,5.476766,5.2314484,5.8535716,5.6996044,6.5865251,5.7998708,7.5979542,5.8211959,6.1748482,5.6414883,6.0692664,5.5581729,5.8193636,5.8976416,5.9077987,5.9470643,6.0124245,5.9336567,5.9418145,5.9754004,5.852059,5.8238963,6.0926933,5.9024729,5.8402371,5.8666233,5.7262251,6.2140093,6.2537938,6.352168,6.2593769,6.1229677,6.4965146,6.2277306,6.3941757,6.209357,5.8706666,5.7970281,5.8104715,5.9713028,6.3889447,6.2499465,5.922812,6.1096352,6.1725422,6.1823779,5.9586262,5.9022799,6.0155103,5.9348601,5.8839763,5.8224405,5.748212,5.8287192,5.9864051,5.8684903,5.8082774,5.9199479,6.1540163,5.8571294,6.1566751,5.9372802,6.1041524,6.3204255,5.9985622,6.1505129,6.3560937,6.2047626,5.7208186,5.7644372,6.2558549,5.7886293,6.1256614,6.116577,6.1771383,6.3399402,6.3228541,6.1153175,6.0921266,6.2989374,6.2752172,6.2662366,6.2734102,5.7940096,5.8192998,5.8542473,5.8894601,5.9082948,5.8844295,6.0408166,5.8745914,5.8151719,5.8428258,5.6859002,5.7091058,5.6696761,5.7150041,5.7111605,5.7220801,5.8401235,5.9316331,5.7064341,5.5176777,5.6196154,5.6954812,5.786084,6.090229,5.8853548,5.7153205,5.6816972,5.6494208,5.4362654,5.866878,5.4626435,5.4667291,5.7402414
"ACH-000062",6.2992387,6.0949685,5.7762298,5.6926099,5.9891279,5.9693842,5.7724317,5.9819624,5.8127548,5.9614859,5.9677553,6.2492804,6.028088,6.1503866,5.6785411,5.767908,5.7041946,5.6476456,5.799034,5.8964378,5.8930508,6.2686364,6.4359104,6.1326723,5.3994069,5.6629897,5.7206057,5.905054,5.943314,5.7385168,5.9059425,5.9003057,5.8388234,6.3297034,5.8001007,6.0168215,5.9566913,5.7229659,5.8911176,5.9649139,5.8456575,5.6697752,5.9871022,6.07755,5.8526953,6.2302333,6.1762133,6.1371959,5.8029289,5.8306592,3.8434977,5.949753,5.6365617,5.9512056,5.8814491,5.7620545,5.5019979,5.685936,5.9586086,5.9108863,5.7682949,6.3103248,5.9562306,6.2312824,6.0005807,5.8817649,6.1562782,5.990712,5.6464916,6.2841589,6.3191343,5.9548134,5.9495464,6.2966771,6.2543987,6.2075994,5.6959869,5.0681537,5.3788157,5.755816,6.0441804,6.1285619,6.5097244,5.7318285,5.8010845,5.8718316,6.333604,5.6673739,5.7595787,5.8388892,5.7235628,5.9133541,5.5024121,5.8488374,5.9243707,5.9126729,5.9048073,5.802994,5.6852402,5.3965877,6.4126489,5.811281,5.9134523,5.8606333,6.2586495,5.8174503,5.9876608,5.8318113,5.8208002,6.0780783,6.4284833,5.6931168,5.7213956,6.7630766,5.9775926,7.2019701,5.8670541,6.07719,5.531252,5.8719613,6.0089795,6.0894932,6.0146038,5.7966588,6.4755293,5.8767172,5.9415414,5.6780316,5.6343488,5.6950455,5.7078506,5.6448029,5.8103007,5.7624233,6.024156,5.8122093,5.8303286,5.9463142,6.0373284,5.7469981,5.8975927,6.135073,5.8596006,6.0337128,5.9007136,5.8811528,5.8767269,5.9003439,5.7751307,6.016423,5.5393,5.6918462,6.0727487,5.6268961,5.7762389,5.760089,5.870475,5.6229027,5.7909447,5.8839763,5.7609309,5.8296484,5.74152,5.8655398,5.8005591,5.740692,5.7918054,5.8574845,5.7719308,5.9233813,6.0229854,5.9427766,5.808127,5.8945222,5.99692,5.8916157,5.9191839,5.6927764,6.1954964,5.9523176,6.1127379,6.1724669,5.9934195,6.0392891,6.0359703,5.9557475,6.1774843,6.4636764,6.0890798,5.9648446,6.3615042,6.4540072,5.5939503,5.9176219,6.1771704,6.0099751,5.6221763,6.0108525,6.1489816,5.5704511,5.799553,6.1608984,6.0820918,5.67428,5.6522633,5.5854476,5.8714811,6.1111914,5.7711692,5.636547,5.6977012,5.7626975,5.6106607,5.9998023,6.052774,6.0558442,5.8161297,5.9529583,5.729233,5.6083856,5.6822978,5.8788864,5.7692277,5.829109,5.7841332
"ACH-000066",5.5899964,6.1696375,5.4271572,5.4235551,6.1656628,5.4750138,5.5682747,6.1120687,5.8510864,6.1067953,6.2683554,6.069376,6.2901999,5.2658021,5.8383968,6.5265506,5.9215635,6.2355398,5.6341336,6.1185325,5.9507464,5.8417233,6.051541,5.8396282,5.5821131,5.6947349,5.7430742,5.7102258,5.6569265,5.9219471,5.7488574,6.1834468,6.1873736,5.8056859,5.6268861,4.8938531,6.3845629,6.1340144,5.775938,5.6540746,5.8528733,5.6437557,5.8860839,6.2424654,6.1145827,5.8731914,6.0145166,5.8237961,6.424807,5.6634278,5.5592203,5.8217487,5.8736603,6.2326014,5.8980296,6.1097665,5.8992056,5.9588575,6.0522142,5.9725275,6.0672817,5.642371,5.6289346,5.9521565,5.8876055,6.1892383,5.7871662,5.8422286,5.8793595,5.5638557,5.4458987,5.6838761,5.7076464,5.6059275,5.6297201,5.6646574,6.0664767,6.2392691,5.8902969,5.7460106,5.9016773,5.9140395,5.9862394,6.0254094,5.9555957,5.7210314,5.7498781,5.7671302,5.6790644,5.7363226,6.4578851,6.0310905,6.2612352,6.5592598,6.3804028,5.5660235,5.7541513,5.9819032,5.8177804,5.0671793,5.6570458,5.9740699,5.8000775,5.88476,5.7437868,5.3854989,4.4967138,4.9987979,5.9992313,5.8507124,4.846142,5.9518441,5.1064768,6.2520694,5.7173345,5.7052331,6.0618478,4.8939897,5.8527149,5.9995066,5.760739,5.8492126,5.8341653,6.0820794,6.2537675,5.8839763,5.7036159,6.0502442,6.0141532,5.8055228,5.9077476,6.0159517,5.5328776,6.1126671,6.119872,6.2930347,5.9887811,5.9497394,5.7682853,5.7506382,5.5918737,5.6983889,5.6494066,5.7656465,5.6524971,5.8122837,5.869266,5.970095,5.5792548,5.641801,6.386616,6.123364,6.1980801,6.3399814,5.995565,6.0566653,5.9531778,5.7386572,5.8727813,5.8321107,5.8659051,5.9199656,5.6584746,5.8138431,5.8958505,5.8573125,5.6858576,6.0288701,5.9790081,5.9552687,5.9582764,5.8674755,5.9228217,5.8648741,5.826051,5.8930225,5.7895166,5.2689115,5.7020645,5.9161076,5.8095965,5.8739304,5.9123024,5.98175,6.0253009,5.920257,5.950434,5.8865787,5.8693141,5.9321449,6.0306512,5.8925369,6.5216852,6.2126693,6.0164174,6.7545693,6.286956,6.0256291,5.8050346,6.3045072,6.048385,5.7909235,5.5447857,6.0741151,6.2327949,6.0695655,5.8464341,5.8837409,5.8090234,5.8633323,6.0492925,6.1607646,5.9268042,5.8550735,5.8366018,5.911075,5.7092943,6.1389217,6.1366416,6.2639531,5.9795971,5.8708569,5.7446098,5.5304228,5.9794759
"ACH-000086",5.9549558,6.0903445,6.5707439,5.7640814,6.324684,6.6681919,5.6715417,6.0084955,5.8716192,6.2222073,6.4584098,5.867484,5.8389469,5.9621652,5.805284,6.1972249,5.939202,5.9581093,5.8185139,5.9860643,5.5386342,6.1025627,6.1628445,5.7450522,6.5117116,5.8644498,5.0727187,6.2511934,6.0279591,5.8445185,6.0591578,5.9468909,5.9680865,5.9361364,5.9502454,5.9097534,6.0328965,6.2831905,5.9864998,5.5996083,5.8512158,6.0992981,5.7490126,6.1001316,5.8535135,5.5386308,5.4713538,5.8508624,5.8202046,5.7670875,6.0216616,6.250901,5.8031918,6.5534914,5.7017873,6.5088879,6.0656755,5.7153486,5.6262874,5.2169546,5.5004369,5.4522865,5.5412482,5.7440929,6.1172171,5.892361,5.4248612,5.2948631,5.8711212,5.4200125,5.4609625,5.636975,5.6710813,5.4402609,5.4500395,5.3641773,5.9274093,5.8537849,5.5492243,5.6953661,6.170112,5.6085147,5.0062823,5.5583624,5.5881356,5.7991988,6.0727151,5.6013561,5.5188304,5.7398552,5.6709549,5.7433184,5.7882078,5.6170514,6.4872667,5.6022482,5.587801,5.743711,5.6912114,5.4621091,5.4865667,5.8996315,5.8458009,5.4447249,5.6305054,5.8230224,5.8478111,5.5960851,5.6103797,5.6101655,6.0978789,6.0581147,5.6878708,5.1957575,5.8172091,7.7023156,5.9923727,6.1501557,5.8008311,6.1998218,6.3555182,5.9848971,6.4990649,6.0334105,6.1713588,5.8218926,5.7496117,6.0793655,5.8518372,5.581998,5.8546246,6.0677507,6.2773689,5.7287149,6.1781379,5.5401772,6.3381919,6.052694,6.2992989,6.1811956,6.2935695,6.5107236,6.1794151,6.3175985,5.9306466,5.8023522,5.7919072,5.9604031,5.7225843,5.7747064,5.8839763,5.8567267,6.0994281,5.7307743,5.6736826,5.9078205,5.8930428,5.7636556,5.9642237,5.684682,5.9570076,5.9674432,5.8173597,5.9526038,6.0414351,6.2725946,5.8603224,5.9877683,6.0314945,5.9136187,5.6439488,5.949743,5.9710166,6.0195837,5.9601844,6.271173,6.1825059,5.9844047,6.1781436,6.1838807,6.1641898,6.1849029,6.114638,5.9600521,6.1689007,6.1805322,6.2371534,6.5178969,6.1054013,6.1765265,6.4003815,6.3023393,5.5531669,5.4839492,5.7938644,5.3054945,5.4093488,5.5311794,5.9991167,5.480143,5.652266,5.8233639,5.8688511,5.7823143,5.1477474,5.7702651,5.8747047,5.9246013,5.6355625,5.4167519,5.0476949,5.966641,6.0039738,5.9412132,6.0317039,5.9653675,5.4699615,5.8783319,5.9159207,5.9094712,6.072356,6.2589342,5.6112665,6.0072032,5.975574
"ACH-000092",6.156837,5.5313098,5.8672155,5.5013769,6.0994596,5.8095832,5.8363975,5.9613407,5.7563432,5.8413237,6.0660113,5.9409038,5.6074765,6.1817228,5.4181047,5.974527,6.1701566,5.6939771,5.9733014,5.7813255,5.3547088,6.2946944,5.8659026,6.1957258,6.1919994,6.06386,6.6960776,5.9595225,5.822034,5.8595391,7.4392683,5.7639561,5.9220777,6.2408272,5.6277553,5.8866124,5.7114049,6.0622982,6.5989506,5.9586329,7.2070743,5.6109577,5.938178,5.9587903,5.7776884,5.8637267,6.0102739,5.6684901,5.5811963,5.9176663,6.1477255,6.0035333,5.678635,5.9679543,5.7893755,6.165305,5.8482264,5.7549533,6.0612893,5.7298836,5.9954266,5.8127008,5.9108154,5.9149759,6.0377103,6.0862367,5.655225,5.9488118,6.1400952,6.0213994,5.8786484,5.9393122,5.9199164,5.9151147,5.9158514,5.9194852,5.8046959,6.0130269,5.8562196,5.8674653,6.1499228,5.6780251,5.3715434,5.0353701,6.3731907,5.9863045,6.0202901,6.0837839,5.9827796,5.9527147,6.4059626,5.79417,5.4167902,5.960006,6.7689546,5.8474461,5.4426297,5.7069021,5.8519552,5.3960558,6.3934878,5.6672112,5.8558162,5.8127906,4.9969426,5.8890459,6.0776346,5.6716978,5.9444542,6.5149291,6.9812363,5.7414878,6.3105454,5.9305504,5.9466854,7.1212856,5.8456535,5.5273886,5.7776132,5.9808928,6.0702308,6.1081954,6.0692578,5.6852917,5.5098251,6.0812359,5.9189342,5.6514365,5.577937,5.5848376,5.7320415,5.6448595,5.7504545,5.9633286,6.1653758,5.9288655,6.1680103,5.9177828,5.623825,5.9460215,5.8802472,5.6080845,5.8945721,5.5985322,5.9622487,5.9596676,5.8839763,5.6915129,5.6639843,5.6429584,6.0063636,5.8274418,5.7167645,6.1337043,5.9913594,6.017043,5.7494591,6.0389999,5.9207567,5.897904,5.9780306,5.6764586,5.9060346,5.9608362,5.9780449,5.9534893,5.88666,5.8551201,5.9521332,5.6637314,5.2066414,5.6424703,5.9241564,5.9094641,6.0024782,6.0174012,6.2872193,5.8389522,5.6432939,6.1158607,5.5637347,6.174735,6.1799417,5.8693554,6.1257987,6.1618906,6.1188199,5.9345013,6.110292,6.1450128,6.5590667,6.0674616,5.6131343,5.334853,4.7640231,5.7389681,5.3705315,4.9326609,5.4355333,5.4978858,5.2277664,5.1188019,5.1584962,5.5156894,5.4538023,5.4481615,5.1533957,4.9884382,5.4782771,5.4618572,5.4971698,5.265819,5.39777,5.1336366,5.1253798,5.970002,5.4760027,5.3450368,5.5681927,5.2595113,5.4562349,5.5187786,5.3967649,5.5322202,5.3770966
